pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,18,2,4,z,0,0.0549115420144517,None,4,2,18,2,,,,,41.361814625008265,,41.35237400000915,41.361814625008265,42.350530208001146,42.350530208001146,42.350530208001146,42.350530208001146,42.357292333006626,43.3504507500038,43.3504507500038,43.40910420799628,z,0,0.0549115420144517,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,19,3,4,z,1,0.2099063330097124,None,4,3,19,3,,,,,43.43406816601055,,43.40963270800421,43.43406816601055,44.40149187500356,44.40149187500356,44.40149187500356,44.40149187500356,44.424417291011196,45.40937462501461,45.40937462501461,45.63682354099001,z,1,0.2099063330097124,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,20,0,5,v,0,0.16816487497999333,None,5,0,20,0,,,,,45.64815541601274,,45.63752329099225,45.64815541601274,46.63393458299106,46.63393458299106,46.63393458299106,46.63393458299106,46.64186958299251,47.63409354101168,47.63409354101168,47.811313915997744,v,0,0.16816487497999333,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,21,1,5,v,1,0.08939558401471004,None,5,1,21,1,,,,,47.82035654099309,,47.81187116599176,47.82035654099309,48.80844975000946,48.80844975000946,48.80844975000946,48.80844975000946,48.81750624999404,49.834914957988076,49.834914957988076,49.93653125001583,v,1,0.08939558401471004,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,22,2,5,c,1,0.17392520798603073,None,5,2,22,2,,,,,49.9468651250063,,49.9372165829991,49.9468651250063,50.95173841601354,50.95173841601354,50.95173841601354,50.95173841601354,50.95173841601354,51.93736820798949,51.93736820798949,52.11931666600867,c,1,0.17392520798603073,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,23,3,5,z,1,0.03874225000618026,None,5,3,23,3,,,,,52.129009916010546,,52.119933875015704,52.129009916010546,53.117612041009124,53.117612041009124,53.117612041009124,53.117612041009124,53.12659258299391,54.11751300000469,54.11751300000469,54.158657583000604,z,1,0.03874225000618026,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,24,0,6,x,1,0.13551462499890476,None,6,0,24,0,,,,,54.168095125001855,,54.15920958301285,54.168095125001855,55.1510022910079,55.1510022910079,55.1510022910079,55.1510022910079,55.158029040991096,56.15777583300951,56.15777583300951,56.301850499992725,x,1,0.13551462499890476,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,25,1,6,v,1,0.017827333009336144,None,6,1,25,1,,,,,56.3110047079972,,56.30228900001384,56.3110047079972,57.292141707992414,57.292141707992414,57.292141707992414,57.292141707992414,57.30886133300373,58.29387225001119,58.29387225001119,58.31969166599447,v,1,0.017827333009336144,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,26,2,6,c,1,0.041335957997944206,None,6,2,26,2,,,,,58.33456491600373,,58.32038841600297,58.33456491600373,59.31817358301487,59.31817358301487,59.31817358301487,59.31817358301487,59.32563300000038,60.31835420799325,60.31835420799325,60.369508958014194,c,1,0.041335957997944206,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,27,3,6,z,1,0.053671958012273535,None,6,3,27,3,,,,,60.38466079099453,,60.37008108300506,60.38466079099453,61.367709415993886,61.367709415993886,61.367709415993886,61.367709415993886,61.37526608299231,62.37762866599951,62.37762866599951,62.436000249988865,z,1,0.053671958012273535,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,28,0,7,x,1,0.1703994160052389,None,7,0,28,0,,,,,62.44562370801577,,62.436562415998196,62.44562370801577,63.45198287500534,63.45198287500534,63.45198287500534,63.45198287500534,63.46863812499214,64.4369607080007,64.4369607080007,64.61008333301288,x,1,0.1703994160052389,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,29,1,7,v,1,0.07394458400085568,None,7,1,29,1,,,,,64.63515016599558,,64.6106311249896,64.63515016599558,65.60938245800207,65.60938245800207,65.60938245800207,65.60938245800207,65.62562574999174,66.61845995800104,66.61845995800104,66.70246070800931,v,1,0.07394458400085568,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,30,2,7,c,1,0.023324917012359947,None,7,2,30,2,,,,,66.7120233750029,,66.70299508300377,66.7120233750029,67.696485708002,67.696485708002,67.696485708002,67.696485708002,67.70413220798946,68.69419075001497,68.69419075001497,68.71960174999549,c,1,0.023324917012359947,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,31,3,7,z,1,0.09862516701105051,None,7,3,31,3,,,,,68.72558862500591,,68.72014179101097,68.72558862500591,69.71815708299982,69.71815708299982,69.71815708299982,69.71815708299982,69.71815708299982,70.71780920799938,70.71780920799938,70.82141633299761,z,1,0.09862516701105051,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,32,0,8,x,1,0.17441037500975654,None,8,0,32,0,,,,,70.83455775000039,,70.8219507499889,70.83455775000039,71.81800333299907,71.81800333299907,71.81800333299907,71.81800333299907,71.82461650000187,72.82011195798987,72.82011195798987,73.00479583299602,x,1,0.17441037500975654,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,33,1,8,v,1,0.047158375004073605,None,8,1,33,1,,,,,73.01592745800735,,73.00560945799225,73.01592745800735,74.00136754100095,74.00136754100095,74.00136754100095,74.00136754100095,74.00920612498885,75.00129320801352,75.00129320801352,75.05228083301336,v,1,0.047158375004073605,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,34,2,8,c,1,0.050633625010959804,None,8,2,34,2,,,,,75.06175545800943,,75.05277199999546,75.06175545800943,76.04238891601562,76.04238891601562,76.04238891601562,76.04238891601562,76.05980958300643,77.04190250000102,77.04190250000102,77.1023240830109,c,1,0.050633625010959804,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,35,3,8,z,1,0.1623586250061635,None,8,3,35,3,,,,,77.11161754099885,,77.10285195801407,77.11161754099885,78.0926982910023,78.0926982910023,78.0926982910023,78.0926982910023,78.11005804099841,79.1022092080093,79.1022092080093,79.26944604099845,z,1,0.1623586250061635,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,36,0,9,x,1,0.07238087500445545,None,9,0,36,0,,,,,79.27908754101372,,79.26998333301162,79.27908754101372,80.26824141599354,80.26824141599354,80.26824141599354,80.26824141599354,80.27545462499256,81.26805862499168,81.26805862499168,81.34255391600891,x,1,0.07238087500445545,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,37,1,9,v,1,0.06258012499893084,None,9,1,37,1,,,,,81.3515591660107,,81.34298041599686,81.3515591660107,82.3448358750029,82.3448358750029,82.3448358750029,82.3448358750029,82.3448358750029,83.35207745799562,83.35207745799562,83.42102508299286,v,1,0.06258012499893084,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
