thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_dist,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
172,0,172,[np.float64(0.17222222222222222)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.4402955419791397],['target'],172,0,172,0,478.5035819170007,,5,478.491780249984,478.5035819170007,478.5035819170007,0.014278375019785017,479.9321555419883,[np.float64(0.17222222222222222)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.4402955419791397],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
173,0,173,[np.float64(0.09222222222222222)],[np.float64(0.4288888888888889)],[1],[0],[0],[3.0277173339854926],['target'],173,0,173,0,479.9770291669993,,10,479.962829208991,479.9770291669993,479.9770291669993,0.030474333005258814,482.9906077089836,[np.float64(0.09222222222222222)],[np.float64(0.4288888888888889)],[1],[0],[0],[3.0277173339854926],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
174,0,174,[np.float64(-0.04555555555555556)],[np.float64(0.03333333333333333)],[0],[0],[0],[2.1531584579788614],['target'],174,0,174,0,483.01708633400267,,5,483.00560191698605,483.01708633400267,483.01708633400267,0.014797915995586663,485.1588795419957,[np.float64(-0.04555555555555556)],[np.float64(0.03333333333333333)],[0],[0],[0],[2.1531584579788614],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
175,0,175,[np.float64(-0.15777777777777777)],[np.float64(-0.32666666666666666)],[0],[0],[0],[3.1526398330170196],['target'],175,0,175,0,485.2032390839886,,10,485.1894052499847,485.2032390839886,485.2032390839886,0.030259416002081707,488.3421229170053,[np.float64(-0.15777777777777777)],[np.float64(-0.32666666666666666)],[0],[0],[0],[3.1526398330170196],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
176,0,176,[np.float64(-0.1)],[np.float64(0.04666666666666667)],[1],[0],[0],[3.610170208994532],['target'],176,0,176,0,488.36604970900225,,5,488.35618470900226,488.36604970900225,488.36604970900225,0.013840624975273386,491.9664335839916,[np.float64(-0.1)],[np.float64(0.04666666666666667)],[1],[0],[0],[3.610170208994532],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
177,0,177,[np.float64(0.36777777777777776)],[np.float64(0.4)],[1],[0],[0],[3.5897144580085296],['target'],177,0,177,0,492.0084267919883,,10,491.9941777919885,492.0084267919883,492.0084267919883,0.02753316701273434,495.58395766699687,[np.float64(0.36777777777777776)],[np.float64(0.4)],[1],[0],[0],[3.5897144580085296],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
178,0,178,[np.float64(0.4722222222222222)],[np.float64(0.3655555555555556)],[0],[0],[0],[1.6499543339887168],['target'],178,0,178,0,495.6240853339841,,10,495.60980558398296,495.6240853339841,495.6240853339841,0.0256511670013424,497.2598432090017,[np.float64(0.4722222222222222)],[np.float64(0.3655555555555556)],[0],[0],[0],[1.6499543339887168],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
179,0,179,[np.float64(0.38666666666666666)],[np.float64(-0.21666666666666667)],[1],[0],[0],[3.0917955419863574],['target'],179,0,179,0,497.2863284589839,,5,497.2754230419814,497.2863284589839,497.2863284589839,0.01533458402263932,500.36729791699327,[np.float64(0.38666666666666666)],[np.float64(-0.21666666666666667)],[1],[0],[0],[3.0917955419863574],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
180,0,180,[np.float64(-0.3011111111111111)],[np.float64(0.3688888888888889)],[1],[0],[0],[4.083619791985257],['target'],180,0,180,0,500.39472291700076,,5,500.3829872919887,500.39472291700076,500.39472291700076,0.015491041995119303,504.46668495898484,[np.float64(-0.3011111111111111)],[np.float64(0.3688888888888889)],[1],[0],[0],[4.083619791985257],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
181,0,181,[np.float64(-0.3011111111111111)],[np.float64(0.3688888888888889)],[1],[0],[0],[0.16606466699158773],[None],181,0,181,0,504.49356070900103,,5,504.4821486249857,504.49356070900103,504.49356070900103,0.015271999989636242,504.6482752090087,[np.float64(-0.3011111111111111)],[np.float64(0.3688888888888889)],[1],[0],[0],[0.16606466699158773],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
182,0,182,[np.float64(0.06)],[np.float64(0.20666666666666667)],[1],[0],[0],[2.2369052919966634],['target'],182,0,182,0,504.6744897919998,,5,504.66276974999346,504.6744897919998,504.6744897919998,0.014337542001157999,506.8997416670027,[np.float64(0.06)],[np.float64(0.20666666666666667)],[1],[0],[0],[2.2369052919966634],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
183,0,183,[np.float64(-0.20444444444444446)],[np.float64(-0.17444444444444446)],[1],[0],[0],[2.601844999997411],['target'],183,0,183,0,506.9263843749941,,5,506.91488583400496,506.9263843749941,506.9263843749941,0.01498124998761341,509.5168107089994,[np.float64(-0.20444444444444446)],[np.float64(-0.17444444444444446)],[1],[0],[0],[2.601844999997411],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
184,0,184,[np.float64(-0.15)],[np.float64(0.35777777777777775)],[1],[0],[0],[3.2684708750166465],['target'],184,0,184,0,509.54495124999085,,5,509.53321024999605,509.54495124999085,509.54495124999085,0.016204749990720302,512.8017562089954,[np.float64(-0.15)],[np.float64(0.35777777777777775)],[1],[0],[0],[3.2684708750166465],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
185,0,185,[np.float64(0.11555555555555555)],[np.float64(0.31777777777777777)],[1],[0],[0],[3.070738499984145],['target'],185,0,185,0,512.8461564169847,,10,512.8316296669946,512.8461564169847,512.8461564169847,0.029674749996047467,515.9024326250073,[np.float64(0.11555555555555555)],[np.float64(0.31777777777777777)],[1],[0],[0],[3.070738499984145],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
186,0,186,[np.float64(0.3977777777777778)],[np.float64(0.2644444444444444)],[1],[0],[0],[3.9556865000049584],['target'],186,0,186,0,515.9438211249944,,10,515.9296169169829,515.9438211249944,515.9438211249944,0.026985500007867813,519.8853814169997,[np.float64(0.3977777777777778)],[np.float64(0.2644444444444444)],[1],[0],[0],[3.9556865000049584],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
187,0,187,[np.float64(-0.4777777777777778)],[np.float64(-0.45111111111111113)],[1],[0],[0],[4.2228415419813246],['target'],187,0,187,0,519.9236710419937,,10,519.9106657500088,519.9236710419937,519.9236710419937,0.025014083017595112,524.1335490419879,[np.float64(-0.4777777777777778)],[np.float64(-0.45111111111111113)],[1],[0],[0],[4.2228415419813246],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
188,0,188,[np.float64(-0.015555555555555555)],[np.float64(-0.48)],[1],[0],[0],[1.6051693749905098],['target'],188,0,188,0,524.1647993749939,,10,524.1534262500063,524.1647993749939,524.1647993749939,0.01970620799693279,525.7586809589993,[np.float64(-0.015555555555555555)],[np.float64(-0.48)],[1],[0],[0],[1.6051693749905098],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
189,0,189,[np.float64(0.12333333333333334)],[np.float64(0.20777777777777778)],[0],[0],[0],[3.171096583013423],['target'],189,0,189,0,525.8035366249969,,10,525.7894348749833,525.8035366249969,525.8035366249969,0.03051066698390059,528.9606152089837,[np.float64(0.12333333333333334)],[np.float64(0.20777777777777778)],[0],[0],[0],[3.171096583013423],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
190,0,190,[np.float64(0.12333333333333334)],[np.float64(0.20777777777777778)],[1],[0],[0],[0.16161791599006392],[None],190,0,190,0,529.001451041986,,10,528.9879041670065,529.001451041986,529.001451041986,0.02703200001269579,529.1495649999997,[np.float64(0.12333333333333334)],[np.float64(0.20777777777777778)],[1],[0],[0],[0.16161791599006392],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
191,0,191,[np.float64(-0.14888888888888888)],[np.float64(0.11888888888888889)],[1],[0],[0],[4.195684915990569],['target'],191,0,191,0,529.1812197919935,,10,529.1699952089984,529.1812197919935,529.1812197919935,0.020283791003748775,533.3657381249941,[np.float64(-0.14888888888888888)],[np.float64(0.11888888888888889)],[1],[0],[0],[4.195684915990569],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
192,0,192,[np.float64(-0.14888888888888888)],[np.float64(0.11888888888888889)],[1],[0],[0],[0.12191783299203962],[None],192,0,192,0,533.3877009169955,,5,533.3771924589819,533.3877009169955,533.3877009169955,0.011308124987408519,533.499180416984,[np.float64(-0.14888888888888888)],[np.float64(0.11888888888888889)],[1],[0],[0],[0.12191783299203962],[None],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
193,0,193,[np.float64(0.40444444444444444)],[np.float64(-0.06555555555555556)],[1],[0],[0],[2.7047823750181124],['target'],193,0,193,0,533.5233641669911,,5,533.5121461249946,533.5233641669911,533.5233641669911,0.012831416999688372,536.2170107089914,[np.float64(0.40444444444444444)],[np.float64(-0.06555555555555556)],[1],[0],[0],[2.7047823750181124],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
194,0,194,[np.float64(0.04888888888888889)],[np.float64(0.4855555555555556)],[1],[0],[0],[5.23780112498207],['target'],194,0,194,0,536.2450574589893,,5,536.2332871670078,536.2450574589893,536.2450574589893,0.016080625005997717,541.471161124995,[np.float64(0.04888888888888889)],[np.float64(0.4855555555555556)],[1],[0],[0],[5.23780112498207],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
195,0,195,[np.float64(0.26555555555555554)],[np.float64(0.16777777777777778)],[1],[0],[0],[3.220523708005203],['target'],195,0,195,0,541.5106195840053,,10,541.4967574169859,541.5106195840053,541.5106195840053,0.025434541021240875,544.7173365420022,[np.float64(0.26555555555555554)],[np.float64(0.16777777777777778)],[1],[0],[0],[3.220523708005203],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
196,0,196,[np.float64(0.3622222222222222)],[np.float64(0.4388888888888889)],[1],[0],[0],[3.875415291986428],['target'],196,0,196,0,544.7398087499896,,5,544.7293747499934,544.7398087499896,544.7398087499896,0.011867624998558313,548.604845083988,[np.float64(0.3622222222222222)],[np.float64(0.4388888888888889)],[1],[0],[0],[3.875415291986428],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
197,0,197,[np.float64(-0.3055555555555556)],[np.float64(-0.26)],[1],[0],[0],[3.5438675000041258],['target'],197,0,197,0,548.6323067919875,,10,548.621982459008,548.6323067919875,548.6323067919875,0.017025292007019743,552.1659043339896,[np.float64(-0.3055555555555556)],[np.float64(-0.26)],[1],[0],[0],[3.5438675000041258],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
198,0,198,[np.float64(-0.11)],[np.float64(-0.3)],[1],[0],[0],[1.6909407500061207],['target'],198,0,198,0,552.1872527090018,,5,552.1773047919851,552.1872527090018,552.1872527090018,0.011249667004449293,553.8683314590016,[np.float64(-0.11)],[np.float64(-0.3)],[1],[0],[0],[1.6909407500061207],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
199,0,199,[np.float64(0.27555555555555555)],[np.float64(0.025555555555555557)],[1],[0],[0],[2.7822076660231687],['target'],199,0,199,0,553.9105918749992,,10,553.8963235419942,553.9105918749992,553.9105918749992,0.027789833024144173,556.6785942089919,[np.float64(0.27555555555555555)],[np.float64(0.025555555555555557)],[1],[0],[0],[2.7822076660231687],['target'],p2,001,2025-09-30_13h13.49.439,Experiment,,2025.1.1,120.1043716614877,2025-09-30 13h14.01.508087 +0530,
