thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_dist,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
172,0,172,[np.float64(-0.4255555555555556)],[np.float64(0.30444444444444446)],[1],[0],[0],[2.992059916985454],['target'],172,0,172,0,423.4993855000066,,5,423.48889229199267,423.4993855000066,423.4993855000066,0.014633708982728422,426.4810369590123,[np.float64(-0.4255555555555556)],[np.float64(0.30444444444444446)],[1],[0],[0],[2.992059916985454],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
173,0,173,[np.float64(0.09111111111111111)],[np.float64(0.1922222222222222)],[1],[0],[0],[2.491990916983923],['target'],173,0,173,0,426.52275274999556,,10,426.5085299590137,426.52275274999556,426.52275274999556,0.027289999998174608,429.000605875015,[np.float64(0.09111111111111111)],[np.float64(0.1922222222222222)],[1],[0],[0],[2.491990916983923],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
174,0,174,[np.float64(-0.39666666666666667)],[np.float64(-0.22555555555555556)],[1],[0],[0],[2.02713645901531],['target'],174,0,174,0,429.02827516701655,,5,429.0165825000149,429.02827516701655,429.02827516701655,0.01573754198034294,431.0438018749992,[np.float64(-0.39666666666666667)],[np.float64(-0.22555555555555556)],[1],[0],[0],[2.02713645901531],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
175,0,175,[np.float64(-0.21)],[np.float64(-0.10222222222222223)],[1],[0],[0],[1.5405544999812264],['target'],175,0,175,0,431.0720324169961,,5,431.06019024999114,431.0720324169961,431.0720324169961,0.016185999993467703,432.6008267500147,[np.float64(-0.21)],[np.float64(-0.10222222222222223)],[1],[0],[0],[1.5405544999812264],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
176,0,176,[np.float64(0.17222222222222222)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.6289829580055084],['target'],176,0,176,0,432.6311573339917,,5,432.6185984170006,432.6311573339917,432.6311573339917,0.017573207995155826,434.2476620840025,[np.float64(0.17222222222222222)],[np.float64(-0.1411111111111111)],[1],[0],[0],[1.6289829580055084],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
177,0,177,[np.float64(0.04888888888888889)],[np.float64(-0.46555555555555556)],[1],[0],[0],[2.5516131249896716],['target'],177,0,177,0,434.27459487499436,,5,434.2627784170036,434.27459487499436,434.27459487499436,0.014922416012268513,436.8144584170077,[np.float64(0.04888888888888889)],[np.float64(-0.46555555555555556)],[1],[0],[0],[2.5516131249896716],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
178,0,178,[np.float64(0.21444444444444444)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.7728523749974556],['target'],178,0,178,0,436.85466470901156,,10,436.8405259170104,436.85466470901156,436.85466470901156,0.02590462501393631,438.6134348750056,[np.float64(0.21444444444444444)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.7728523749974556],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
179,0,179,[np.float64(0.33)],[np.float64(0.28888888888888886)],[1],[0],[0],[4.113208333001239],['target'],179,0,179,0,438.6459351670055,,10,438.633968500013,438.6459351670055,438.6459351670055,0.020380166999530047,442.74723800001084,[np.float64(0.33)],[np.float64(0.28888888888888886)],[1],[0],[0],[4.113208333001239],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
180,0,180,[np.float64(0.4711111111111111)],[np.float64(0.0022222222222222222)],[0],[0],[0],[1.6199945830157958],['target'],180,0,180,0,442.78328345899354,,10,442.7706603750121,442.78328345899354,442.78328345899354,0.02324574999511242,444.39070608399925,[np.float64(0.4711111111111111)],[np.float64(0.0022222222222222222)],[0],[0],[0],[1.6199945830157958],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
181,0,181,[np.float64(-0.24333333333333335)],[np.float64(0.4622222222222222)],[1],[0],[0],[1.6984849169966765],['target'],181,0,181,0,444.407344709005,,5,444.399234875018,444.407344709005,444.407344709005,0.00840579200303182,446.09779879200505,[np.float64(-0.24333333333333335)],[np.float64(0.4622222222222222)],[1],[0],[0],[1.6984849169966765],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
182,0,182,[np.float64(-0.31333333333333335)],[np.float64(0.36444444444444446)],[1],[0],[0],[1.6717509999871254],['target'],182,0,182,0,446.13924870899064,,10,446.12473891701666,446.13924870899064,446.13924870899064,0.026772124983835965,447.79654420900624,[np.float64(-0.31333333333333335)],[np.float64(0.36444444444444446)],[1],[0],[0],[1.6717509999871254],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
183,0,183,[np.float64(-0.19)],[np.float64(0.5)],[1],[0],[0],[4.6043669170176145],['target'],183,0,183,0,447.8265551670047,,10,447.8152277500194,447.8265551670047,447.8265551670047,0.0185306670027785,452.41965912500746,[np.float64(-0.19)],[np.float64(0.5)],[1],[0],[0],[4.6043669170176145],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
184,0,184,[np.float64(-0.22666666666666666)],[np.float64(-0.06111111111111111)],[1],[0],[0],[2.6521659170102794],['target'],184,0,184,0,452.4391121249937,,5,452.43027212499874,452.4391121249937,452.4391121249937,0.01046154199866578,455.08253191699623,[np.float64(-0.22666666666666666)],[np.float64(-0.06111111111111111)],[1],[0],[0],[2.6521659170102794],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
185,0,185,[np.float64(0.07555555555555556)],[np.float64(-0.14555555555555555)],[1],[0],[0],[1.9660760410188232],['target'],185,0,185,0,455.11035116700805,,5,455.0983422920108,455.11035116700805,455.11035116700805,0.015607917011948302,457.06452433401137,[np.float64(0.07555555555555556)],[np.float64(-0.14555555555555555)],[1],[0],[0],[1.9660760410188232],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
186,0,186,[np.float64(-0.04888888888888889)],[np.float64(0.16111111111111112)],[1],[0],[0],[4.702001208992442],['target'],186,0,186,0,457.1065564590099,,10,457.0918403340038,457.1065564590099,457.1065564590099,0.027096917008748278,461.79390908399364,[np.float64(-0.04888888888888889)],[np.float64(0.16111111111111112)],[1],[0],[0],[4.702001208992442],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
187,0,187,[np.float64(0.17666666666666667)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.296563874988351],['target'],187,0,187,0,461.8330779169919,,10,461.81921487499494,461.8330779169919,461.8330779169919,0.025106374989263713,463.1158292090113,[np.float64(0.17666666666666667)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.296563874988351],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
188,0,188,[np.float64(0.4677777777777778)],[np.float64(0.034444444444444444)],[1],[0],[0],[2.3536350000067614],['target'],188,0,188,0,463.1486704169947,,10,463.1367252499913,463.1486704169947,463.1486704169947,0.020739041996421292,465.49043104200973,[np.float64(0.4677777777777778)],[np.float64(0.034444444444444444)],[1],[0],[0],[2.3536350000067614],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
189,0,189,[np.float64(0.3844444444444444)],[np.float64(0.49333333333333335)],[1],[0],[0],[2.7561227080004755],['target'],189,0,189,0,465.5284549999924,,10,465.51470145900385,465.5284549999924,465.5284549999924,0.024073374981526285,468.2708857920079,[np.float64(0.3844444444444444)],[np.float64(0.49333333333333335)],[1],[0],[0],[2.7561227080004755],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
190,0,190,[np.float64(0.21666666666666667)],[np.float64(-0.4888888888888889)],[1],[0],[0],[4.141294375003781],['target'],190,0,190,0,468.3015446670179,,10,468.2899651250045,468.3015446670179,468.3015446670179,0.01892662499449216,472.43131491701934,[np.float64(0.21666666666666667)],[np.float64(-0.4888888888888889)],[1],[0],[0],[4.141294375003781],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
191,0,191,[np.float64(-0.0044444444444444444)],[np.float64(0.10777777777777778)],[1],[0],[0],[1.8970678329933435],['target'],191,0,191,0,472.46286966701155,,10,472.4513038750156,472.46286966701155,472.46286966701155,0.019829625001875684,474.34842733401456,[np.float64(-0.0044444444444444444)],[np.float64(0.10777777777777778)],[1],[0],[0],[1.8970678329933435],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
192,0,192,[np.float64(0.04666666666666667)],[np.float64(0.2733333333333333)],[1],[0],[0],[1.4627029999974184],['target'],192,0,192,0,474.3808934589906,,10,474.3688414590142,474.3808934589906,474.3808934589906,0.02025741699617356,475.83159874999546,[np.float64(0.04666666666666667)],[np.float64(0.2733333333333333)],[1],[0],[0],[1.4627029999974184],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
193,0,193,[np.float64(0.45666666666666667)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.7808622080192436],['target'],193,0,193,0,475.8631680840044,,10,475.8517370840127,475.8631680840044,475.8631680840044,0.019981708988780156,478.6326634589932,[np.float64(0.45666666666666667)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.7808622080192436],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
194,0,194,[np.float64(-0.21777777777777776)],[np.float64(-0.4688888888888889)],[0],[0],[0],[2.014006249984959],['target'],194,0,194,0,478.656478000019,,5,478.64519108401146,478.656478000019,478.656478000019,0.0123563329980243,480.6592914170178,[np.float64(-0.21777777777777776)],[np.float64(-0.4688888888888889)],[0],[0],[0],[2.014006249984959],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
195,0,195,[np.float64(0.3566666666666667)],[np.float64(0.08555555555555555)],[1],[0],[0],[4.130178499995964],['target'],195,0,195,0,480.7028724999982,,10,480.6888431670086,480.7028724999982,480.7028724999982,0.029351750010391697,484.8190870840044,[np.float64(0.3566666666666667)],[np.float64(0.08555555555555555)],[1],[0],[0],[4.130178499995964],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
196,0,196,[np.float64(-0.2511111111111111)],[np.float64(-0.3111111111111111)],[1],[0],[0],[2.9258688330010045],['target'],196,0,196,0,484.8561284170137,,10,484.84286616701866,484.8561284170137,484.8561284170137,0.023581417015520856,487.7688224170124,[np.float64(-0.2511111111111111)],[np.float64(-0.3111111111111111)],[1],[0],[0],[2.9258688330010045],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
197,0,197,[np.float64(0.45)],[np.float64(-0.3688888888888889)],[1],[0],[0],[3.0359178749786224],['target'],197,0,197,0,487.81134383400786,,10,487.79683516701334,487.81134383400786,487.81134383400786,0.027767749998020008,490.8328029169934,[np.float64(0.45)],[np.float64(-0.3688888888888889)],[1],[0],[0],[3.0359178749786224],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
198,0,198,[np.float64(0.2222222222222222)],[np.float64(0.4666666666666667)],[1],[0],[0],[3.6931380000023637],['target'],198,0,198,0,490.8534358750039,,5,490.84391520899953,490.8534358750039,490.8534358750039,0.010962333006318659,494.5371538750187,[np.float64(0.2222222222222222)],[np.float64(0.4666666666666667)],[1],[0],[0],[3.6931380000023637],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
199,0,199,[np.float64(-0.4033333333333333)],[np.float64(-0.3655555555555556)],[1],[0],[0],[4.18714562500827],['target'],199,0,199,0,494.57490962499287,,10,494.5612410000176,494.57490962499287,494.57490962499287,0.023917624988825992,498.7484468340117,[np.float64(-0.4033333333333333)],[np.float64(-0.3655555555555556)],[1],[0],[0],[4.18714562500827],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
